ID,이름,위도,경도,분류코드,지역코드,이미지
719,전골(그집),35.14953,129.0021,1,2,http://post.phinf.naver.net/MjAxODA4MjhfMjU2/MDAxNTM1NDMyNzYzMDgy.mviKgrg6uZV0HggwqD0PUDheFbYoCk8NVfqFI4fpt0Qg.OZK831lq2V8R4uSY6HDaW_DqZCs7ozim7A-g2ZhWzbMg.JPEG/IiekeaNgNV0V8sgNkL0Cxofbhnjc.jpg
720,예이제 한정식,35.16098,129.1669,1,2,"https://mp-seoul-image-production-s3.mangoplate.com/782123_1581560441125330.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
721,다원정,35.15914,129.0562,1,2,https://ldb-phinf.pstatic.net/20200325_239/1585139989823mfmha_JPEG/U8W0IaGEIfMLPqP3ppfusr5X.jpg
722,시골추어탕 본점,35.18666,129.0779,1,2,https://ldb-phinf.pstatic.net/20150831_72/1440998581456kd6Ti_JPEG/SUBMIT_1293443864078_19367878.jpg
723,구덕민속촌,35.13286,128.9978,1,2,https://ldb-phinf.pstatic.net/20210128_162/1611803613274C6jwj_JPEG/E_j0Z_m0a4YyZLU9oIxOKTmB.jpg
724,산성집,35.2443,129.0556,1,2,http://post.phinf.naver.net/MjAxNzA3MjRfMTQy/MDAxNTAwODc5MDMxNjY4.f002UBIcx2qrICRklxpk0GcmpEXiaqs02GzSHpK51-Ug.xWt8jCR1Nq7XtS1Y2kR3NLzC-CA_dIBq2Godim8l0cAg.JPEG/IndqU3II_31h66mZ4qoqbGZAm8oU.jpg
725,미청식당,35.26031,129.2332,1,2,"https://mp-seoul-image-production-s3.mangoplate.com/722502_1656402401004490.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
726,송정해녀집,35.18605,129.2133,1,2,https://ldb-phinf.pstatic.net/20200326_203/1585202339774UwUom_JPEG/YxA7ioNJ07GZxF5f4mvwLV0p.JPG.jpg
727,그랜드애플,35.16648,129.132,1,2,http://post.phinf.naver.net/MjAyMTAzMDhfMjMw/MDAxNjE1MTk0MTI4NDcy.dX11gqeNac7ms1NmyMIl3HMvKHsIrdxAP0Q6rKFvacwg.HAMlUTvnB0RIA6C0NalyroP8QKaW5wpdAQJgOftFthIg.JPEG/ILNX2JKut3V9tI-GygOR2OYw4-sQ.jpg
728,그랜드 애플,35.16645,129.1321,1,2,http://post.phinf.naver.net/MjAyMTAzMDhfMjMw/MDAxNjE1MTk0MTI4NDcy.dX11gqeNac7ms1NmyMIl3HMvKHsIrdxAP0Q6rKFvacwg.HAMlUTvnB0RIA6C0NalyroP8QKaW5wpdAQJgOftFthIg.JPEG/ILNX2JKut3V9tI-GygOR2OYw4-sQ.jpg
729,미락슈퍼,35.15896,129.126,1,2,https://d2uja84sd90jmv.cloudfront.net/posts/crtzkVQ5jX_08PYHMhF03w/m.jpg
730,흑기와,35.23732,129.1419,1,2,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=38a08fdd-9331-4ead-b363-d3ab6cfdd9c5
731,송도공원,35.07054,129.0182,1,2,http://imgnews.naver.net/image/003/2015/01/29/NISI20150129_0010575921_web_99_20150129110414.jpg
732,광명집,35.12567,129.101,1,2,https://ldb-phinf.pstatic.net/20151005_272/1444039031019eOwyu_JPEG/166955588726175_9.jpg
733,옥이네밀면칼국수,35.15653,129.1225,1,2,https://d2uja84sd90jmv.cloudfront.net/posts/q6V7IPtiN521QC7NSKHbvA/m.jpg
734,박옥희할매집원조복국,35.15891,129.1706,1,2,http://post.phinf.naver.net/MjAxNzA3MDNfNzcg/MDAxNDk5MDczMjExOTE2.jTvaOilOzk14OyXN0Eu0d1hdYv8p57japj98ClXz7Kog.88XrDeJB8ayuRrrMVfOgN7kR80wQXMNBDXdmLg6FRHIg.JPEG/I4thryBvJwteeBmGKqRz5oA41dO0.jpg
735,만서리이가네막국수,35.22445,129.0851,1,2,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=344b1a95-b248-4ebc-b104-5106f75cb7bc
736,국이네 낙지볶음,35.16803,129.1138,1,2,http://post.phinf.naver.net/MjAyMjAxMTZfMTE0/MDAxNjQyMzM5ODg3NDM0.S5X65xQcBTNS1JpBPKyHY2H751XRK7J7tPQwguUZBxIg.qBSikzuXakCsMsBGTeWzIszTCSUKuxdako8zLGH2rxcg.JPEG/Ivt-wxiBLvLjzAITahtOZgMhzHJE.jpg
737,경주집,35.279,129.0771,1,2,https://ldb-phinf.pstatic.net/20210323_137/16164916669139GAeB_JPEG/IelLmG99-lQ4QuDgglfje5uq.jpeg.jpg
738,태화육개장,35.15926,129.057,1,2,https://img.siksinhot.com/place/1466564463092271.jpg?w=640
739,유명갈매기살,35.16909,129.1123,1,2,http://imgnews.naver.net/image/079/2021/05/12/0003503229_001_20210518172403070.jpg
740,샌돌횟집,35.08119,128.8797,1,2,https://ldb-phinf.pstatic.net/20220610_203/1654850190290gdi95_JPEG/20170318_185559.jpg
741,사비아,35.1623,129.1827,2,2,https://ldb-phinf.pstatic.net/20210220_167/1613822762784q3Dvv_JPEG/Be86QrDihwki_l6HnS6w1AZx.jpeg.jpg
742,오스테리아라치베타,35.15551,129.0569,2,2,"https://mp-seoul-image-production-s3.mangoplate.com/197640/dqit5kpq6hhaap.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
743,오페라,35.15899,129.1755,2,2,https://dbscthumb-phinf.pstatic.net/2765_000_19/20180829184400877_BNPYP3T5Z.jpg/9784872.jpg?type=m4500_4500_fst
744,클라우드32,35.15439,129.145,2,2,https://mp-seoul-image-production-s3.mangoplate.com/17213/jjxv-c7oz9z_q_.jpg
745,스테이크잡스 서면,35.1556,129.0611,2,2,"https://mp-seoul-image-production-s3.mangoplate.com/1066622_1530433586658324.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
746,프린체,35.20608,128.9971,2,2,https://ldb-phinf.pstatic.net/20191203_156/1575349420128TOKT7_JPEG/sZZUeCZ_aDBtjhljEi8Zj1o4.jpg
747,라메르,35.2002,129.2289,2,2,https://dnvefa72aowie.cloudfront.net/origin/article/202207/1D407F76BE94736034DC8DFEBD8287FC846CE31E970BE13F0B2B603F879D30BE.jpg?q=95&s=1440x1440&t=inside
748,리스또란떼,35.22029,129.0823,2,2,https://ldb-phinf.pstatic.net/20220512_189/1652321730797c1mcQ_JPEG/KakaoTalk_20220505_125927393_10.jpg
749,까미노블랑코,35.15711,129.0616,2,2,https://imgssl.ezday.co.kr/cache/board/2016/07/06/8af544e9c6b9e1ffb35f5c9ffae688fc.jpg
750,도림,35.15686,129.0564,3,2,http://post.phinf.naver.net/MjAxNzA0MjZfMjEg/MDAxNDkzMTg0MjcxMTI2.DGRU7G-xHDJPiuGafxvVdllURQhrU20mrQvPjsEcRd8g.GPSphapWZyA0yM6NInjbueeTa_0kpFklVHJoOHnUTmYg.JPEG/I8577TXpawyhpY4UiYNv5YJhpv6w.jpg
751,장퀘,35.16585,129.1707,3,2,http://img.ezmember.co.kr/cache/board/2011/11/17/e90f40b69336f106385d486449101bb8.jpg
752,용궁해물야채쟁반짜장,35.19404,129.2207,3,2,https://ldb-phinf.pstatic.net/20191008_269/15705156668925yOdk_JPEG/3ewu1yuwOFXDbfwpKFNhaxzz.jpg
753,개화,35.0996,129.0274,3,2,http://post.phinf.naver.net/MjAyMTAzMTZfMjMw/MDAxNjE1ODYxNzQzMjc0.9CX2MoBF0gZoJ18ec84CDqIsoHO5KJ4KGhNCyBMg_9gg.Rj0j-r_Q-Ssm-rvKk17j_pCgJD_FyHlF1yuNKMIGaxwg.JPEG/IavgiGWy0iQ5w8k4OFQuhsTFuhgc.jpg
754,장성향,35.11358,129.0377,3,2,http://post.phinf.naver.net/MjAxNzA5MTJfNDMg/MDAxNTA1MjA2ODg3Njkz.3uEZO0HCDdTVegfAKXYIYMSuQTop2uTLFTLPhafFxP4g.AqIjEZXCTQB8fSzHKbExlOaX3ldJXOiNJnGMUf3evk4g.JPEG/IB-OrtZBj02i4iCIOn21WdVd7oxM.jpg
755,복성반점,35.10368,128.9625,3,2,http://www.innak.kr/data/file/restfood_old/2041512265_k5Uh28ao_da819e8097a25ac806bccd01b892d10badf2e172.jpg
756,대관원,35.20676,129.0762,3,2,https://ldb-phinf.pstatic.net/20201105_99/1604565021104HPPgT_JPEG/ANZ0qGwsQpA8zwJv6mzz2N5J.jpg
757,장춘방,35.11345,129.038,3,2,https://d2uja84sd90jmv.cloudfront.net/posts/rDmJtqjUoOF6NiSZBG2M5w/m.jpg
758,[백년가게] 낙원반점 (구 낙원각),35.15078,128.9988,3,2,http://tong.visitkorea.or.kr/cms/resource/55/2630355_image2_1.jpg
759,금문,35.22188,129.0818,3,2,https://dbscthumb-phinf.pstatic.net/3584_000_1/20141028170430210_DJRVJHD8V.jpg/eb74_6_i14.jpg?type=m4500_4500_fst_n
760,발해양꼬치,35.15485,129.057,3,2,http://post.phinf.naver.net/MjAxNjEyMDhfMjE3/MDAxNDgxMTg3MTkyMTcy.23R2VJcyyQPCIftE31R-TCuxhDIJpwpyDnCd7oGEaJ0g.EQdP2NZKBFc_BA7CraKFlFMCNYHv01ToJ2h2yyjp0Mgg.PNG/Iqxx-jW4MRm5siOlRaJadrmAnjBY.jpg
761,남성관,35.16223,129.0338,3,2,http://imgnews.naver.net/image/016/2018/04/02/20180402000105_0_20180402075301739.jpg
762,아미산,35.15814,129.1485,3,2,https://image2.xplant.co.kr/data/item/16344/1634482455_l1
763,태종대짬뽕,35.06295,129.0816,3,2,https://c1.staticflickr.com/3/2814/12876414594_2ae49b4cd5_b.jpg
764,딤타오,35.16398,129.1565,3,2,https://img.siksinhot.com/place/1656921263435022.jpg
765,대복성,35.17466,129.1123,3,2,https://dvdprime.com/g2/data/file/figure/view_thumbnail/33540_20031115210517763_2.jpg
766,오가다짬뽕,35.21786,129.2267,3,2,http://post.phinf.naver.net/MjAxNzA5MDVfMyAg/MDAxNTA0NTQ2NjIzOTc5.K6PmuK3Gwsua-UTL4pIgv7Hkf9nOWn7_SiqIq-J6CYYg.8x3n-DcfZY_k2CP-sdibTo7Pkssvd6elmIk3Rj7jfc4g.JPEG/IFW1FYZMwmSkWiUhGN74Fv_mEEX0.jpg
767,야스마루,35.1561,129.0644,4,2,https://d2uja84sd90jmv.cloudfront.net/posts/xLuaF7dW2gjyjnOn-ZNztQ/m.jpg
768,헬로우스시,35.15857,129.1505,4,2,http://post.phinf.naver.net/MjAxODA0MTZfMjk2/MDAxNTIzODgxMTIxMDg5.R21Nwg_oZeyLZfjqRWtsQtj3rfW6_9nc9ykE-WCRiMYg.1Wkhuqez5Xiepp7lVHRsdny-bPovd_wmBBBgcjVp0FYg.JPEG/IvxDf0Tvv3u_QRW2uUQbCCoYlXVM.jpg
769,갓파스시,35.18859,129.0854,4,2,https://i3.ruliweb.com/img/22/05/12/180b7227752ae4ee.jpg
770,료미 송정점,35.17359,129.1967,4,2,https://ldb-phinf.pstatic.net/20220202_284/1643794114473jSnGB_JPEG/KakaoTalk_20220202_182207419_04.jpg
771,동신참치,35.21766,129.0817,4,2,https://ldb-phinf.pstatic.net/20171115_192/1510722886544S6oVb_JPEG/2QjIG4Z3eMijxDRFIb3uAoGt.jpg
772,해목,35.16186,129.1597,4,2,https://d2uja84sd90jmv.cloudfront.net/posts/Lla9d8Wfd1bTWfjT9Ti8YQ/m.jpg
773,신센,35.14688,129.1136,4,2,"https://mp-seoul-image-production-s3.mangoplate.com/159053/1304440_1553243682122_13959?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
774,팔미초밥,35.18497,129.0818,4,2,http://imgnews.naver.net/image/082/2021/02/24/0001070241_001_20210224182728672.jpg
775,톤쇼우(광안점),35.15648,129.1248,4,2,https://ldb-phinf.pstatic.net/20211224_144/1640309355949MTOYE_JPEG/%C6%AF%B7%CE%BD%BA.jpg
776,오사카,35.10041,128.982,4,2,http://post.phinf.naver.net/MjAyMTEwMDVfMTQw/MDAxNjMzNDExMjk2MzUw.eQ5PUNnK0mM7kNHcr_9MCnufJoZEHPmEeKnYc48JNEIg.9uTcgdYscmQiitPUifJr3XTjq9m70uzx8hUnqft8cVMg.JPEG/IPhsUfk8wqr83Afa2G-oQ_HjTTlE.jpg
777,고향연화,35.2175,129.2248,4,2,http://image-logo.alba.kr/%2Fdata_image2%2Fcomlogo%2F202206%2F2022060719432109660_0_m.jpg
778,어가초밥,35.09724,129.0289,4,2,https://img.siksinhot.com/place/1458674257268990.jpg?w=640
779,명송초밥,35.10179,129.0359,4,2,https://img.siksinhot.com/place/1534767096485216.JPG
780,스시몬,35.20476,129.082,4,2,https://ldb-phinf.pstatic.net/20200701_7/1593606583879rdbuP_JPEG/FLF8gNEo3GEp25gCAxukiJO_.jpg
781,길세이로무시,35.15265,129.0576,4,2,https://modo-phinf.pstatic.net/20210607_138/1623047515792wzCia_JPEG/mosaiUhwFn.jpeg
782,스시미르네,35.17133,129.1768,4,2,https://i2.ruliweb.com/img/19/05/07/16a90a4d88322d3b.jpg
783,만디,35.20402,129.0795,4,2,https://dbscthumb-phinf.pstatic.net/2165_000_1/20120913143645487_3P9UZT1OA.jpg/fe37_753_i1.jpg?type=m4500_4500_fst
784,가가와,35.14481,129.0598,4,2,https://ldb-phinf.pstatic.net/20191114_274/1573726808617dz9pw_JPEG/m2KSjz9X65-QFw3hZ5BQZh5H.jpg
785,다온,35.13804,129.1041,4,2,https://ldb-phinf.pstatic.net/20211119_71/1637292427440Uh2Eo_JPEG/%C0%C0%BF%EB%C0%CC%B9%CC%C1%F601.jpg
786,동미당,35.15792,129.1138,4,2,https://ldb-phinf.pstatic.net/20220309_74/16468161882040WUJY_JPEG/20220309_151140.jpg
787,젠스시,35.17084,129.1715,4,2,http://cfile204.uf.daum.net/image/1441F83E4F6A8DAF3A59F5
788,카무벤또,35.10679,128.9665,4,2,
789,자연식당,33.52445674,126.9525853,1,3,http://img.ezmember.co.kr/cache/board/2018/04/10/45ea5cff49ceeb5b2d58c77a83a43663.jpg
790,공천포식당,33.26641914,126.6425959,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/1894180_1621918768759079.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
791,도라지식당,33.49271141,126.5059498,1,3,https://ldb-phinf.pstatic.net/20181025_244/1540428956220zDFM5_JPEG/xRIyIbp9FxFKI4mJOHCekDWc.jpg
792,백리향,33.53701695,126.6384401,1,3,https://dbscthumb-phinf.pstatic.net/2472_000_10/20170613010912779_82NHQTN9G.jpg/keico_2341.jpg?type=m4500_4500_fst_n
793,버드나무집,33.54131972,126.6673958,1,3,https://d2uja84sd90jmv.cloudfront.net/posts/d-kyksKLgS91TLQUun-BDQ/m.jpg
794,성읍타운식당,33.39298819,126.7961602,1,3,http://tong.visitkorea.or.kr/cms/resource/02/1187202_image2_1.jpg
795,난드르바당,33.23464613,126.3709896,1,3,http://post.phinf.naver.net/MjAyMTExMDFfNjYg/MDAxNjM1NzM5MDcwNzM1.Bv2FE7RtVRSHKz6xlzxxwB7znF7yT333gSz9O5GWfl8g.KXDA8wxOzAAQUgyoMDnr0TXEEVazVN9URhLHe06kYekg.JPEG/IcCm5-DktE83tZ-n2xqTd1us7tQc.jpg
796,시골가마솥 돗궤기,33.28259916,126.7209248,1,3,https://ldb-phinf.pstatic.net/20200329_96/1585459222619HxlMt_JPEG/C4KfebOckm_Ld5M8T7WQa_v4.jpeg.jpg
797,장수해장국,33.25256994,126.4210515,1,3,https://ldb-phinf.pstatic.net/20220228_48/1646032551734QVAF5_JPEG/20220228_142107.jpg
798,돌하르방,33.39020188,126.2397419,1,3,https://dbscthumb-phinf.pstatic.net/5701_000_23/20200210135309353_0FZZFT33J.jpg/aW1mb3RvfDM0NzI0.jpg?type=m936&autoRotate=true
799,쉬는팡가든,33.26680962,126.3947035,1,3,http://post.phinf.naver.net/MjAxNzAzMDhfMTY5/MDAxNDg4OTY0ODAwMDc1.V3K3dK3abW9SfICmZju_Ece-KG5Xf9zY9Kbz3aT0kxgg.uYOA5aLrQl4uE8UMMqJv5zQTl_SM-QO__OJdiZDWTlsg.JPEG/IAWpSsQ07KC0K8uJUwqvSD5Qi1pY.jpg
800,미스칠,33.49394424,126.4833601,1,3,https://ldb-phinf.pstatic.net/20210120_225/161106911656910XM7_JPEG/clY6LfwsnaMsl2ioMFaliuAv.jpg
801,복자씨연탄구이,33.46920398,126.9197672,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/1263798_1590281529408644.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
802,유빈,33.51804214,126.5190148,1,3,http://imgnews.naver.net/image/109/2022/07/21/0004662084_001_20220721160810855.jpg
803,백기해녀의집,33.44994227,126.9223924,1,3,https://d2uja84sd90jmv.cloudfront.net/posts/Q4mOOipVItgdp18RxV2Xzg/m.jpg
804,삼무국수,33.49058918,126.490979,1,3,https://d2uja84sd90jmv.cloudfront.net/posts/b8OpCaEz-zZLQTS7MMEZIg/m.jpg
805,서귀포괸당네,33.24310663,126.5675612,1,3,https://ldb-phinf.pstatic.net/20180521_181/1526834420562SIhsd_JPEG/kWK_v_KF9LiPmbmZBvjRVucF.JPG.jpg
806,한라식당,33.50049429,126.5318224,1,3,https://ldb-phinf.pstatic.net/20160710_271/1468133987943PrpMw_JPEG/958d6f74-d14b-4905-bde5-3de3d3b55584.jpeg
807,협재해녀의집,33.39886487,126.2439108,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/1609060_1582219852513270.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
808,고이정,33.45933424,126.3113536,1,3,https://d2uja84sd90jmv.cloudfront.net/posts/mWLC9icy2Y9sS4JWhxkxjg/m.jpg
809,신설오름,33.50541612,126.5415909,1,3,https://d2uja84sd90jmv.cloudfront.net/posts/ryvusy1pw6w66QKKZVhWFA/m.jpg
810,삼보가든,33.43673421,126.6765363,1,3,http://imgnews.naver.net/image/5429/2020/12/08/0000012865_002_20201208082417989.jpg
811,임금님밥상,33.48493377,126.4609484,1,3,http://post.phinf.naver.net/MjAxODAyMDZfMTQw/MDAxNTE3ODUwNTkyMjky.IpukH95zvv-tq9i8LwrOcwB7iVKY2vNGxD-vo-XmNd0g.pKxVpv17NnR5qWxCcqljSozX3zlgudGxlKEWV-OTwCsg.JPEG/IVFPKrjdefAfV3XSuwbNNV0yWHMI.jpg
812,한림칼국수 제주본점,33.4155883,126.2615228,1,3,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=91c533b7-8128-4e82-a914-4989aaaf935f
813,논짓물식당,33.48867274,126.4921761,1,3,https://ldb-phinf.pstatic.net/20210128_124/1611760598857x005A_JPEG/SMifOhagpssg4yaLP5yybMpj.jpg
814,제주뚝배기,33.46119675,126.9330913,1,3,http://cfile3.uf.tistory.com/original/02549F5051AE1C0C141889
815,수희식당,33.24536462,126.5612617,1,3,https://mp-seoul-image-production-s3.mangoplate.com/153915/98175_1604911953444_3068
816,바다를본돼지,33.36567894,126.1979211,1,3,https://ldb-phinf.pstatic.net/20210505_229/1620185026821ilmEo_JPEG/1pK5K8HregRNR4TB05CpMPuw.JPG.jpg
817,고집돌우럭함덕점,33.54384992,126.6631211,1,3,https://img.siksinhot.com/place/1639385761335000.jpg
818,손맛촌,33.4373536,126.6773612,1,3,http://imgnews.naver.net/image/5264/2018/06/21/0000031645_001_20180621090632571.jpg
819,제주순메밀막국수,33.29128324,126.3019582,1,3,https://d2uja84sd90jmv.cloudfront.net/posts/kJ-VuZXOflsAYKJxH48P5g/m.jpg
820,등경돌식당,33.46264106,126.9346022,1,3,http://post.phinf.naver.net/MjAxODAyMDFfMTc3/MDAxNTE3NDgwODk3NTQw.Z11c5e_yGmR4mZwMVLyXMaK-eymWycC_aNi6Q4R489Qg.vxNUEP37g-lZ3SVdCYLOk1ttjiBzQ63oczzi3pGo7iQg.JPEG/ICllKWSeIuQQUs06gn6YNpFfi61U.jpg
821,성산해오름식당,33.46436304,126.931533,1,3,https://ldb-phinf.pstatic.net/20160528_39/14643837541931NY9L_JPEG/a75aadae-03c3-47b8-ad45-4adfc450f2e6.jpeg
822,선흘곶,33.50822975,126.7179949,1,3,https://i.pinimg.com/736x/cc/96/8a/cc968aba45e7a2b564bd036330b24335.jpg
823,굼부리식당,33.38839161,126.8048485,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/18150/p6prdelszo_9y5.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
824,경미네집 / 경미휴게소,33.46128286,126.9334968,1,3,http://cfile226.uf.daum.net/image/250EAF37565D4FA506D808
825,새둥지,33.50067482,126.5317363,1,3,http://shop1.phinf.naver.net/20220608_15/1654658236703UrJdo_JPEG/55794016411832771_583625322.jpeg
826,바다속고등어쌈밥,33.48429965,126.4067836,1,3,http://post.phinf.naver.net/20160714_136/14684447459153gPsD_JPEG/I3IP98t4iaMx2v1UQ7E0BGYq7WGs.jpg
827,성미가든,33.43757579,126.6768807,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/424919_1590288150211056.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
828,춘미향,33.23155641,126.2961656,1,3,https://d2uja84sd90jmv.cloudfront.net/posts/e_ty0UeMCxowhf8cXCoSzg/m.jpg
829,진미명가,33.22835139,126.3076174,1,3,https://modo-phinf.pstatic.net/20190604_202/1559638746744SN8eI_JPEG/mosaEjlMvV.jpeg
830,소라횟집,33.53250969,126.8463055,1,3,https://ldb-phinf.pstatic.net/20200608_17/1591597989544GagHM_JPEG/geXR_Rkk-Rv36tIh47jNY2bk.JPG.jpg
831,돈고팡,33.50893963,126.4722302,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/280464_1612013354415504.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
832,금강민물장어,33.25431654,126.5695497,1,3,http://tong.visitkorea.or.kr/cms/resource/20/401420_image2_1.JPG
833,곰막식당/곰막,33.55686052,126.7205186,1,3,https://ldb-phinf.pstatic.net/20200409_47/1586430221492EBq7e_JPEG/T8yj5F1KNisllyrTPIH-UPqs.jpg
834,순덕이네해산물장터,33.41227101,126.8966372,1,3,http://post.phinf.naver.net/20160810_281/1470801012274DvCI3_JPEG/IKI3H_kg3Db3MSEAxaMyhTtUHwfo.jpg
835,별돈별 협재해변점,33.39593739,126.2423499,1,3,https://ldb-phinf.pstatic.net/20220203_263/1643894213482VpUy0_JPEG/KakaoTalk_20200721_122216594_02.jpg
836,서귀포흑돼지명가,33.24410047,126.5363861,1,3,http://imgnews.naver.net/image/5696/2019/09/28/0000020745_001_20190928162614371.jpg
837,중문통갈치조림구이 색달식당 (색달식당 중문본점),33.25764982,126.413477,1,3,http://imgnews.naver.net/image/5551/2020/01/19/0000072456_001_20200119110023134.jpg
838,해진횟집,33.51838948,126.5284973,1,3,http://post.phinf.naver.net/MjAxNzAzMjNfODQg/MDAxNDkwMjUzMjYxMTM3.zDUaTIl7hKOrFKUATtAFa589KtPK-13IuvkuJxtSg5Qg.l7k8R9l4dDNFbUum496DXfAL7wyGkRsQeufw8Q95EEUg.JPEG/IkC1ziXEn6KlY1rWnacdqGSgSBWg.jpg
839,돈이랑,33.2577414,126.4091024,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/1023018_1579424854478724.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
840,은혜전복,33.46301715,126.3101647,1,3,https://ldb-phinf.pstatic.net/20210531_276/1622426390150afKhV_JPEG/%C0%BA%C7%FD%C0%FC%BA%B9_83.jpg
841,제주곰집,33.23492021,126.4907542,1,3,http://post.phinf.naver.net/MjAyMTA5MThfMjEx/MDAxNjMxODk4OTk5NzQy.-J379wdV2N1LTHjjPA_tziq3IM06jjC3Y4mK4I-HUwAg.zh4PPLXKBLXozCT3cAUPOKwWt7EJgODyiZ8aZtsHf3sg.JPEG/IuogjncuQ0jzNPUtRqEFAlpEwIPM.jpg
842,흑돈가 제주,33.48003729,126.4735529,1,3,http://img.ezmember.co.kr/cache/board/2011/11/20/6de32b8a4ee309c0bc7a7d987ed0e6b6.jpg
843,도두해녀의집,33.5062204,126.4666335,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/433_1658146022476648.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
844,당케올레국수,33.32534641,126.8431744,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/1879137_1612981322308538.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
845,천제연토속음식점,33.25672488,126.4108745,1,3,http://post.phinf.naver.net/MjAxNzA1MTFfOTEg/MDAxNDk0NDYxNjAwMDg0.pSv_mvNHIaTAVfJD7pKFfIwtkLmG5Q00VSciuNVSSc0g.xHJssCXxFRcfkRuy3anUhzzPCzrQcByF6-Jnee3Lsysg.JPEG/IYYaSxyx7xbQzThsIOihmaWr-Bzo.jpg
846,제주오성갈치조림,33.25565839,126.4146992,1,3,http://imgnews.naver.net/image/5526/2019/07/13/0000158969_001_20190713090650834.jpg
847,구이사이,33.47225593,126.3685428,1,3,https://ldb-phinf.pstatic.net/20180820_292/1534731374763Lk5Yc_JPEG/421D9TNiDW6_z--IEP16kXlF.JPG.jpg
848,하르방밀면,33.22587863,126.2558109,1,3,http://post.phinf.naver.net/MjAxNjEyMjJfMjE3/MDAxNDgyMzgzMTg0Nzcw.3E-ZqVv9wSi5CWYFU4BEToIFR2uxXVgOl0nil2wEH6kg.m8SsV4Oi8YIZtM8JrB_mEFGNCj9Mg-wmOECi2sIbTi8g.JPEG/I7pUWMYWmCQgAKnOPhvDBQL8V1ps.jpg
849,안녕협재씨 협재점,33.39900377,126.2453663,1,3,http://tong.visitkorea.or.kr/cms/resource/26/2799726_image2_1.jpg
850,월정리 달이뜨는식탁 (달이뜨는식탁),33.55318706,126.7908043,1,3,https://ldb-phinf.pstatic.net/20220513_221/16524255931031Dq6j_JPEG/%B5%CE%B2%B2%B0%A13cm%C0%CE_%C8%E6%B5%C5%C1%F6%BC%F6%B5%B7%B1%EE%BD%BA_6.jpg
851,한라전복,33.23053072,126.2451728,1,3,https://mp-seoul-image-production-s3.mangoplate.com/1687560_1592406304194281.jpg
852,담돌국수,33.50814067,126.5323666,1,3,https://cdn.eyeem.com/thumb/f5f3ec55834874f7838d10436c4aa7edda77e3e0-1444728440/3900/3900
853,애월하미,33.46391425,126.309062,1,3,http://tong.visitkorea.or.kr/cms/resource/30/2756030_image2_1.jpg
854,사해방흑돼지(구 중문흑돼지),33.25152857,126.4327394,1,3,http://tong.visitkorea.or.kr/cms/resource/30/2481630_image2_1.jpg
855,산도롱맨도롱,33.49683967,126.9103952,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/957883_1603804508384222.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
856,순옥이네명가,33.50547601,126.4650309,1,3,http://post.phinf.naver.net/MjAxODA5MjBfMTI3/MDAxNTM3NDI5NDcwNzMz.D-SGPIzjD8yRPpnYOfksy3bKzcakBYbDti3fnU4ekDYg.adDjfezuuzBpiD77jsxguaini6PY-_6Z6N7YoQHpQhMg.JPEG/I9psdXw8DNRAkdlq-qDbsrVzVTNw.jpg
857,성산 해촌,33.45922192,126.9300582,1,3,http://post.phinf.naver.net/MjAyMTAzMTFfMTM4/MDAxNjE1NDQ3NjYzNzcx.8p4FOPaRyLE3soBO8o2uICcISmnZZpxQ6oG60we2ixcg.4X9WFKO478KeamYMjgKSedJ3LEFo26_U4asiqbwGS4Eg.JPEG/IKxPE1ITlrpCAUvhZCpYnOJCiBVo.jpg
